model,spec,dependent,treatment_spec,term,coef,std_err,t,p,r2,n
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,Intercept,1.7566882553259777,0.2175549261769054,8.074688476130031,6.764913285941314e-16,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,C(district)[T.brekum_west],0.705322420567394,0.29083864252380315,2.425133106271008,0.01530277489260677,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,C(district)[T.jaman_south],1.2288578933630894,0.2510910597444404,4.8940726707427045,9.877033955505932e-07,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,C(district)[T.kintampo_north],0.8716942021313325,0.43473140868966714,2.0051327893669426,0.044948852924873973,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,C(district)[T.kintampo_south],0.8516910695845105,0.4624172723589843,1.8418236525631437,0.06550094911911178,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,C(district)[T.nkoranza_south],0.4853566815803767,0.2850353080411428,1.702794944654081,0.08860644925518224,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,C(district)[T.sene_west],0.6499631228746264,0.022841238568198245,28.45568645211592,4.1442849234707586e-178,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,C(district)[T.tain],0.8968283939522577,0.23740850312603912,3.777574864183089,0.00015836290923265244,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,C(district)[T.techiman_north],0.7114761191753253,0.5401408747756434,1.3172047375063938,0.18777000634787844,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,galamsey_area_20km_ha,0.0003036479386114162,0.0026540093067232763,0.11441103007521461,0.9089119706762472,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,age,0.009719282639119423,0.005621492357215849,1.7289506098222434,0.08381793503953877,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,gender,-0.01828500541653966,0.07911850314303374,-0.23110909193369422,0.8172300519656535,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,education,-0.09745591657523503,0.028700520126050615,-3.3956149974709753,0.0006847460241240373,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,num_plots,0.03138075121196023,0.030153877776112472,1.040687086581603,0.2980207984012997,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,owns_land,0.23828061685025825,0.08626233270316674,2.7622788462050347,0.005739943300520581,0.1663550434666451,410
M1_EconomicImpact,A_district_FE,perc_cashew_income,galamsey_area_20km_ha,farm_exp,-0.00642246408202904,0.004228805292623905,-1.518741970275015,0.12882745774427878,0.1663550434666451,410
M2_RiskPerception,A_district_FE,worry_env,galamsey_area_20km_ha,Intercept,9.559322190708759,0.27869803830504397,34.29992636060744,7.8671595029150415e-258,0.035980674220973174,405
M2_RiskPerception,A_district_FE,worry_env,galamsey_area_20km_ha,C(district)[T.brekum_west],-0.4788075247600396,0.18861692784135967,-2.538518309251389,0.011132297773768044,0.035980674220973174,405
M2_RiskPerception,A_district_FE,worry_env,galamsey_area_20km_ha,C(district)[T.jaman_south],-0.7466203535068487,0.1686658924570169,-4.426623205382906,9.571971993851824e-06,0.035980674220973174,405
M2_RiskPerception,A_district_FE,worry_env,galamsey_area_20km_ha,C(district)[T.kintampo_north],-0.7307417848246978,0.27229303404832106,-2.6836594897797514,0.007282123237401975,0.035980674220973174,405
